expert,group,confidence,method,reason,post_id,title,url,date,modified,categories,tags
Cao Th? Hi?p,L?m nghi?p/FSC/EUDR,Trung b?nh,keyword,pefc,5883,Việt Nam có một bước tiến lớn đối với rừng được chứng nhận thông qua sự Công Nhận của PEFC,https://knacert.com.vn/tin-tuc-tieu-chuan/viet-nam-co-mot-buoc-tien-lon-doi-voi-rung-duoc-chung-nhan-thong-qua-su-cong-nhan-cua-pefc/,2021-06-01T04:19:26,2026-05-18T13:05:54,Tin Tức Tiêu Chuẩn,
Cao Th? Hi?p,L?m nghi?p/FSC/EUDR,Trung b?nh,keyword,g?,12907,Văn bản pháp quy bắt buộc chứng nhận HACCP không? Thực tế và khuyến nghị dành cho doanh nghiệp thực phẩm,https://knacert.com.vn/tin-tuc-tieu-chuan/van-ban-phap-quy-bat-buoc-chung-nhan-haccp-khong-thuc-te-va-khuyen-nghi-danh-cho-doanh-nghiep-thuc-pham/,2024-12-18T03:07:28,2026-05-18T09:49:43,Tin Tức Tiêu Chuẩn,
Cao Th? Hi?p,L?m nghi?p/FSC/EUDR,Trung b?nh,keyword,g?,13609,Văn bản pháp quy bắt buộc chứng nhận HACCP không? – Thực tế và khuyến nghị dành cho doanh nghiệp thực phẩm,https://knacert.com.vn/tin-tuc-tieu-chuan/van-ban-phap-quy-bat-buoc-chung-nhan-haccp-khong/,2025-07-16T04:59:01,2026-05-18T09:51:04,Tin Tức Tiêu Chuẩn,
Cao Th? Hi?p,L?m nghi?p/FSC/EUDR,Cao,keyword,fsc; forest,2875,Đánh giá chất lượng môi trường theo tiêu chuẩn ISO mới,https://knacert.com.vn/tin-tuc-tieu-chuan/dao-tao-fsccoc-cho-cong-ty-co-phan-do-go-starwood-viet-nam/,2019-07-24T06:19:19,2026-02-06T07:02:19,Tin Tức Tiêu Chuẩn,
Cao Th? Hi?p,L?m nghi?p/FSC/EUDR,Trung b?nh,keyword,eudr,26178,Đánh giá rủi ro EUDR được thực hiện như thế nào?,https://knacert.com.vn/tin-tuc-tieu-chuan/danh-gia-rui-ro-eudr-duoc-thuc-hien-nhu-the-nao/,2026-04-04T03:33:18,2026-05-18T09:38:26,Tin Tức Tiêu Chuẩn,EUDR
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,6186,12 Nguyên Tắc Của WRAP,https://knacert.com.vn/tin-tuc-tieu-chuan/12-nguyen-tac-cua-wrap/,2021-07-06T07:01:46,2026-05-18T13:05:41,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,24761,20 Câu hỏi quan trọng (Crucial Questions) trong đánh giá BSCI bạn cần biết,https://knacert.com.vn/tin-tuc-tieu-chuan/20-cau-hoi-quan-trong-crucial-questions-trong-danh-gia-bsci-ban-can-biet/,2026-03-17T02:37:26,2026-05-18T09:38:15,Tin Tức Tiêu Chuẩn,bsci
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,13881,3 hình thức Đánh giá SA8000 & SA8000 Audit Report,https://knacert.com.vn/tin-tuc-tieu-chuan/3-hinh-thuc-danh-gia-sa8000-sa8000-audit-report/,2025-09-23T08:17:17,2026-05-18T09:37:17,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rcs,3401,3 lý do tại sao ISO 27001 giúp bảo vệ thông tin bí mật trong các cô…,https://knacert.com.vn/tin-tuc-nganh-nghe/kna-cert-tu-van-rcs-cho-cong-ty-tnhh-vina-kailo/,2019-11-05T09:13:59,2025-11-21T05:08:06,"Tin tức ngành nghề, Tin Tức Nội Bộ KNA",
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13514,5 bước lập mục tiêu BSCI hiệu quả cho doanh nghiệp,https://knacert.com.vn/tin-tuc-tieu-chuan/5-buoc-lap-muc-tieu-bsci-hieu-qua-cho-doanh-nghiep/,2025-07-08T10:09:55,2026-02-12T03:46:51,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13541,7 cam kết của lãnh đạo về BSCI,https://knacert.com.vn/tin-tuc-tieu-chuan/7-cam-ket-cua-lanh-dao-ve-bsci/,2025-07-14T10:25:49,2026-05-18T09:50:35,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rba,5041,7 Vấn đề về lao động trong tiêu chuẩn EICC-RBA,https://knacert.com.vn/tin-tuc-tieu-chuan/7-van-de-ve-lao-dong-trong-tieu-chuan-eicc-rba/,2020-12-07T02:13:58,2026-05-18T13:06:23,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,6979,[BSCI remediation plan sample] Mẫu kế hoạch khắc phục BSCI,https://knacert.com.vn/tin-tuc-tieu-chuan/bsci-remediation-plan-sample-mau-ke-hoach-khac-phuc-bsci/,2022-03-16T07:57:08,2026-05-18T13:04:32,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,7034,[BSCI report] Báo cáo BSCI là gì?,https://knacert.com.vn/tin-tuc-tieu-chuan/bsci-report-bao-cao-bsci-la-gi/,2022-03-17T01:49:08,2026-05-18T13:04:30,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,smeta,8670,[SMETA report] Báo cáo SMETA là gì?,https://knacert.com.vn/tin-tuc-tieu-chuan/smeta-report-bao-cao-smeta-la-gi/,2023-03-22T08:52:44,2026-05-18T09:32:15,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13906,BSCI MEMBERS LÀ GÌ? CÁCH THAM GIA & LỢI ÍCH KHI TRỞ THÀNH THÀNH VIÊN,https://knacert.com.vn/tin-tuc-tieu-chuan/bsci-members-la-gi-cach-tham-gia-loi-ich-khi-tro-thanh-thanh-vien/,2025-10-21T09:53:43,2026-05-18T11:13:45,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13540,Bản cam kết tuân thủ BSCI của nhà thầu phụ – Những thông tin chi tiết,https://knacert.com.vn/tin-tuc-tieu-chuan/ban-cam-ket-tuan-thu-bsci-cua-nha-thau-phu-nhung-thong-tin-chi-tiet/,2025-07-14T10:23:21,2026-02-12T07:46:59,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,6813,Bộ quy tắc ứng xử BSCI mới nhất [BSCI Code of Conduct],https://knacert.com.vn/tin-tuc-tieu-chuan/bo-quy-tac-ung-xu-bsci-moi-nhat-bsci-code-of-conduct/,2022-01-12T01:46:32,2026-05-18T13:04:42,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,26204,Bộ quy tắc ứng xử SA8000: Biến cam kết thành hành động thực tế,https://knacert.com.vn/tin-tuc-tieu-chuan/bo-quy-tac-ung-xu-sa8000-bien-cam-ket-thanh-hanh-dong-thuc-te/,2026-04-04T04:44:33,2026-04-11T08:51:28,Tin Tức Tiêu Chuẩn,SA8000
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,6769,Bộ tiêu chuẩn BSCI là gì? Quy tắc ứng xử Trách nhiệm xã hội cho Doanh nghiệp,https://knacert.com.vn/tin-tuc-tieu-chuan/bo-tieu-chuan-bsci-business-social-compliance-initiative/,2022-01-06T01:32:03,2026-04-22T08:49:52,Tin Tức Tiêu Chuẩn,bsci
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,9140,Bộ tiêu chuẩn WRAP là gì? – Worldwide Responsible Accredited Production,https://knacert.com.vn/tin-tuc-tieu-chuan/bo-tieu-chuan-wrap-la-gi-worldwide-responsible-accredited-production/,2023-06-07T09:22:20,2026-05-21T09:47:53,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,cbam,13274,CBAM là gì? Toàn cảnh Cơ chế điều chỉnh biên giới carbon của EU,https://knacert.com.vn/tin-tuc-tieu-chuan/cbam-la-gi-toan-canh-co-che-dieu-chinh-bien-gioi-carbon-cua-eu/,2025-05-29T09:07:50,2026-05-18T09:36:30,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,cbam,13243,CBAM đặt ra thách thức đối với doanh nghiệp Việt Nam,https://knacert.com.vn/tin-tuc-tieu-chuan/cbam-dat-ra-thach-thuc-doi-voi-doanh-nghiep-viet-nam/,2025-05-29T08:45:44,2025-11-21T05:41:26,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,7038,"Checklist đánh giá BSCI [Hồ sơ, tài liệu chuẩn]",https://knacert.com.vn/tin-tuc-tieu-chuan/checklist-danh-gia-bsci-ho-so-tai-lieu-chuan/,2022-03-18T02:43:59,2026-05-21T09:47:56,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,smeta,7234,Checklist đánh giá SMETA,https://knacert.com.vn/tin-tuc-tieu-chuan/checklist-danh-gia-smeta/,2022-05-24T02:04:31,2026-05-18T13:04:22,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,9240,Checklist đánh giá WRAP [WRAP Audit Checklist PDF],https://knacert.com.vn/tin-tuc-tieu-chuan/checklist-danh-gia-wrap-wrap-audit-checklist-pdf/,2023-06-26T06:57:59,2026-05-18T09:33:13,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,6842,Chi phí cấp Chứng chỉ GRS về Tiêu chuẩn Tái chế toàn cầu,https://knacert.com.vn/tin-tuc-tieu-chuan/chi-phi-cap-chung-chi-grs-ve-tieu-chuan-tai-che-toan-cau/,2022-01-21T10:24:04,2026-05-18T09:28:19,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rcs,6799,Chi phí cấp Chứng chỉ RCS về Tiêu chuẩn Tuyên bố Tái chế,https://knacert.com.vn/tin-tuc-tieu-chuan/chi-phi-cap-chung-chi-rcs-ve-tieu-chuan-tuyen-bo-tai-che/,2022-01-06T03:03:24,2026-05-18T09:28:07,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,sa8000; bsci; smeta; wrap,7123,Chi phí đánh giá Trách nhiệm xã hội,https://knacert.com.vn/tin-tuc-tieu-chuan/chi-phi-danh-gia-trach-nhiem-xa-hoi/,2022-04-21T02:04:03,2026-05-18T09:29:15,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,sa8000; bsci; sedex,13912,"CHI TIẾT VỀ BSCI, SA8000, SEDEX – ĐIỂM CHUNG VÀ SỰ KHÁC BIỆT",https://knacert.com.vn/tin-tuc-tieu-chuan/chi-tiet-ve-bsci-sa8000-sedex-diem-chung-va-su-khac-biet/,2025-10-22T09:54:08,2026-05-18T09:51:18,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,26207,Chính sách SA8000 là gì? Hướng dẫn soạn thảo & Tham khảo mẫu,https://knacert.com.vn/tin-tuc-tieu-chuan/chinh-sach-sa8000-la-gi-huong-dan-soan-thao-tham-khao-mau/,2026-04-04T04:50:09,2026-05-18T09:38:29,Tin Tức Tiêu Chuẩn,SA8000
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,cbam,23784,Chính sách Xanh EU: Những quy định mới tác động tới xuất khẩu Việt Nam,https://knacert.com.vn/tin-tuc-tieu-chuan/chinh-sach-xanh-eu-nhung-quy-dinh-moi-tac-dong-toi-xuat-khau-viet-nam/,2026-02-25T01:38:53,2026-05-18T09:37:37,Tin Tức Tiêu Chuẩn,CBAM
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,cbam,13890,Chứng chỉ CBAM là gì? Cách mua CBAM Certificate từ EU,https://knacert.com.vn/tin-tuc-tieu-chuan/chung-chi-cbam-la-gi-cach-mua-cbam-certificate-tu-eu/,2025-10-09T02:52:41,2026-04-15T17:38:09,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,13882,Chứng chỉ SA8000: Bằng chứng trách nhiệm xã hội của doanh nghiệp,https://knacert.com.vn/tin-tuc-tieu-chuan/chung-chi-sa8000/,2025-09-23T08:19:55,2026-05-18T09:37:19,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,rcs,4158,Chứng Nhận RCS – Công Nhận Quốc Tế,https://knacert.com.vn/tin-tuc-tieu-chuan/su-khac-biet-giua-chung-nhan-rcs-va-chung-nhan-grs-la-gi/,2020-05-15T06:37:07,2026-05-18T11:07:14,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,sa8000; bsci; smeta; wrap; rba,5965,CSR là gì? Tổng quan về trách nhiệm xã hội doanh nghiệp và các tiêu chuẩn CSR phổ biến nhất,https://knacert.com.vn/tin-tuc-tieu-chuan/cac-bo-tieu-chuan-trach-nhiem-xa-hoi-cua-doanh-nghiep/,2021-06-08T02:55:50,2026-04-15T17:00:58,Tin Tức Tiêu Chuẩn,"CSR, Trách nhiệm xã hội"
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13916,CSR VÀ BSCI: CÁCH DOANH NGHIỆP TẬN DỤNG ĐỂ BỨT PHÁ,https://knacert.com.vn/tin-tuc-tieu-chuan/csr-va-bsci-cach-doanh-nghiep-tan-dung-de-but-pha/,2025-10-23T02:55:44,2026-05-18T09:51:21,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,4132,Các câu hỏi thường gặp về Tiêu chuẩn tái chế toàn cầu GRS,https://knacert.com.vn/tin-tuc-tieu-chuan/cac-cau-hoi-thuong-gap-ve-tieu-chuan-tai-che-toan-cau-grs/,2020-05-13T03:35:14,2026-05-21T09:06:43,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,grs,4145,Các hướng dẫn Trách Nhiệm Xã Hội của chứng nhận GRS,https://knacert.com.vn/cong-cu-cai-tien/cac-huong-dan-trach-nhiem-xa-hoi-cua-chung-nhan-grs/,2020-05-14T07:23:06,2026-05-21T09:30:13,Công cụ cải tiến,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,5052,"Các quy định về giờ làm việc, quyền thương lượng tập thể trong Đánh giá BSCI là gì?",https://knacert.com.vn/tin-tuc-tieu-chuan/cac-quy-dinh-ve-gio-lam-viec-quyen-thuong-luong-tap-the-trong-danh-gia-bsci-la-gi/,2020-12-07T03:11:19,2026-05-18T13:06:21,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,3160,Công ty Cổ phần chế biến gỗ Đức Thành đánh giá BSCI và C-TPAT đạt hạng cao,https://knacert.com.vn/tin-tuc-nganh-nghe/cong-ty-co-phan-che-bien-go-duc-thanh-danh-gia-bsci-va-c-tpat-dat-hang-cao/,2019-09-09T02:23:13,2026-05-21T09:47:26,"Tin tức ngành nghề, Tin Tức Nội Bộ KNA",
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Cao,keyword,smeta; sedex,3260,Công Ty TNHH MTV Jordan Manufacturing Việt Nam đánh giá SMETA đạt hạng cao,https://knacert.com.vn/tin-tuc-nganh-nghe/cong-ty-tnhh-mtv-jordan-manufacturing-viet-nam-danh-gia-smeta-dat-hang-cao/,2019-10-03T06:42:43,2026-05-18T09:22:46,"Tin tức ngành nghề, Tin Tức Nội Bộ KNA",
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,sa8000,26197,Danh sách các công ty đạt tiêu chuẩn SA8000 tại Việt Nam & Xu hướng,https://knacert.com.vn/tin-tuc-tieu-chuan/danh-sach-cac-cong-ty-dat-tieu-chuan-sa8000-tai-viet-nam-xu-huong/,2026-04-04T04:34:55,2026-04-11T08:58:49,Tin Tức Tiêu Chuẩn,SA8000
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13661,DANH SÁCH CÁC ĐƠN VỊ KIỂM TOÁN ĐỘC LẬP BSCI – LỰA CHỌN ĐỐI TÁC TIN CẬY,https://knacert.com.vn/tin-tuc-tieu-chuan/danh-sach-cac-don-vi-kiem-toan-doc-lap-bsci-lua-chon-doi-tac-tin-cay/,2025-08-06T06:51:24,2026-05-18T09:51:08,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,bsci,13911,DOANH NGHIỆP ĐẠT BSCI THANG ĐIỂM B KHI NÀO TÁI ĐÁNH GIÁ? – GIẢI ĐÁP THẮC MẮC,https://knacert.com.vn/tin-tuc-tieu-chuan/doanh-nghiep-dat-bsci-thang-diem-b-khi-nao-tai-danh-gia-giai-dap-thac-mac/,2025-10-22T09:33:20,2026-05-18T09:51:17,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,iso 14064,13556,Download tiêu chuẩn ISO 14064-1:2018 PDF tiếng Việt,https://knacert.com.vn/tin-tuc-tieu-chuan/download-tieu-chuan-iso-14064-12018-pdf-tieng-viet/,2025-07-15T04:38:05,2026-01-22T09:09:27,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,wrap,9245,Download Tiêu chuẩn WRAP PDF phiên bản mới nhất,https://knacert.com.vn/tin-tuc-tieu-chuan/download-tieu-chuan-wrap-pdf-phien-ban-moi-nhat/,2023-06-26T07:17:40,2026-05-18T09:33:14,Tin Tức Tiêu Chuẩn,
Ph?m ??nh S?c,ESG/Tr?ch nhi?m x? h?i/T?i ch?,Trung b?nh,keyword,ecovadis,27564,EcoVadis cần thiết với ngành nào? Doanh nghiệp nào nên thực hiện đánh giá sớm?,https://knacert.com.vn/tin-tuc-tieu-chuan/ecovadis-can-thiet-voi-nganh-nao-doanh-nghiep-nao-nen-thuc-hien-danh-gia-som/,2026-04-16T16:47:41,2026-04-16T16:53:50,Tin Tức Tiêu Chuẩn,
